ID,preco_compra,quartos,banheiros,tamanho_imovel,tamanho_terreno,andares,frente_mar,nivel_vista,condicao,nivel_design,ano_construcao,ano_reforma,codigo_postal,latitude,longitude,mes_venda,estacao_venda,dormitorio_tipo,idade_imovel,reformado,preco_medio,status,preco_venda,lucro
3825310540,640000.0,4,3,2260,5172,2,Não,0,regular,9,2004,Sem reforma,98052,47.7047,-122.128,11,Outono,casa,novo,Não,646326.823117338,Sim,704000.0,64000.0
7137900410,190000.0,3,1,950,7610,1,Não,0,regular,7,1983,Sem reforma,98092,47.3188,-122.174,4,Primavera,apart,antigo,Não,334921.0626780627,Sim,209000.00000000003,19000.00000000003
7105600085,500000.0,3,3,1730,13040,1,Não,0,boa,8,1988,Sem reforma,98052,47.6809,-122.119,10,Outono,apart,antigo,Não,646326.823117338,Sim,575000.0,75000.0
6675500035,435000.0,3,2,1500,8173,1,Não,0,regular,7,1997,Sem reforma,98034,47.7293,-122.227,6,Verão,apart,antigo,Não,522211.4327808471,Sim,478500.00000000006,43500.00000000006
6064800090,365000.0,3,3,1960,1985,2,Não,0,regular,7,2003,Sem reforma,98118,47.5419,-122.289,5,Inverno,apart,novo,Não,420891.81563126255,Sim,401500.00000000006,36500.00000000006
8085400355,1270000.0,5,3,3950,9520,1,Não,0,regular,9,1953,2002,98004,47.6363,-122.207,12,Inverno,casa,antigo,Sim,1355386.9365079366,Sim,1397000.0,127000.0
854000165,285000.0,3,2,1400,7582,1,Não,0,regular,7,1956,Sem reforma,98148,47.4536,-122.33,1,Inverno,apart,antigo,Não,288112.3214285714,Sim,313500.0,28500.0
4031700210,220000.0,3,2,1600,10548,1,Não,0,boa,7,1962,Sem reforma,98001,47.2925,-122.284,11,Outono,apart,antigo,Não,281872.41782729805,Sim,252999.99999999997,32999.99999999997
1741700040,725000.0,3,1,1000,19969,1,Não,0,regular,7,1951,Sem reforma,98033,47.6745,-122.197,1,Inverno,apart,antigo,Não,803791.958236659,Sim,797500.0000000001,72500.00000000012
1828001130,545000.0,4,3,2030,11585,1,Não,0,boa,7,1967,Sem reforma,98052,47.6561,-122.13,6,Verão,casa,antigo,Não,646326.823117338,Sim,626750.0,81750.0
3211580210,299900.0,3,2,1730,9893,1,Não,0,boa,9,1988,Sem reforma,98042,47.3747,-122.164,4,Primavera,apart,antigo,Não,311958.99268738576,Sim,344885.0,44985.0
1036000610,639500.0,3,2,2010,8072,1,Não,0,boa,8,1974,Sem reforma,98052,47.6327,-122.097,5,Inverno,apart,antigo,Não,646326.823117338,Sim,735425.0,95925.0
9202500150,355000.0,4,2,2160,7417,1,Não,0,boa,7,1983,Sem reforma,98056,47.5122,-122.181,11,Outono,casa,antigo,Não,421807.0866336634,Sim,408249.99999999994,53249.99999999994
8078410210,566000.0,4,3,2170,7737,2,Não,0,regular,8,1987,Sem reforma,98074,47.637,-122.029,6,Verão,casa,antigo,Não,689491.7172413793,Sim,622600.0,56600.0
3905100210,449950.0,3,3,1530,3840,2,Não,0,regular,8,1994,Sem reforma,98029,47.5691,-122.007,7,Verão,apart,antigo,Não,612202.528125,Sim,494945.00000000006,44995.00000000006
5592900015,404600.0,3,1,1570,7727,1,Não,2,boa,8,1958,Sem reforma,98056,47.4821,-122.192,1,Inverno,apart,antigo,Não,421807.0866336634,Sim,465289.99999999994,60689.99999999994
7522700110,258000.0,3,1,1490,7435,1,Não,0,regular,7,1969,Sem reforma,98198,47.368,-122.314,6,Verão,apart,antigo,Não,305269.4072727273,Sim,283800.0,25800.0
5104510540,295000.0,3,3,1690,4102,2,Não,0,regular,7,2003,Sem reforma,98038,47.3552,-122.015,11,Outono,apart,novo,Não,367328.5928449744,Sim,324500.0,29500.0
3579700100,389000.0,5,2,2330,10750,1,Não,0,boa,7,1962,Sem reforma,98028,47.7325,-122.245,5,Inverno,casa,antigo,Não,462417.90780141845,Sim,447349.99999999994,58349.99999999994
8643200035,299900.0,3,2,1470,27000,1,Não,0,regular,7,1958,Sem reforma,98198,47.3943,-122.311,8,Inverno,apart,antigo,Não,305269.4072727273,Sim,329890.0,29990.0
424500100,189900.0,2,1,800,5600,1,Não,0,excelente,6,1955,Sem reforma,98056,47.4959,-122.172,10,Outono,apart,antigo,Não,421807.0866336634,Sim,227880.0,37980.0
644200040,1000000.0,5,5,3920,16258,2,Não,0,regular,9,1990,Sem reforma,98004,47.5871,-122.192,5,Inverno,casa,antigo,Não,1355386.9365079366,Sim,1100000.0,100000.0
3575303970,340000.0,3,1,1010,7500,1,Não,0,boa,7,1975,Sem reforma,98074,47.6169,-122.062,7,Verão,apart,antigo,Não,689491.7172413793,Sim,390999.99999999994,50999.99999999994
2475200870,250000.0,2,2,1200,5773,2,Não,0,regular,7,1985,Sem reforma,98055,47.4723,-122.19,9,Outono,apart,antigo,Não,307650.9423076923,Sim,275000.0,25000.0
3423059081,151600.0,2,1,1060,16988,1,Não,0,regular,6,1954,Sem reforma,98058,47.4305,-122.157,10,Outono,apart,antigo,Não,354699.78713968955,Sim,166760.0,15160.0
2781320100,245000.0,3,2,1670,24650,1,Não,0,boa,7,1974,Sem reforma,98022,47.1764,-122.026,3,Primavera,apart,antigo,Não,315709.30341880344,Sim,281750.0,36750.0
8894000040,645000.0,3,3,1850,16960,1,Não,2,boa,8,1953,Sem reforma,98177,47.7128,-122.365,6,Verão,apart,antigo,Não,677390.8464566929,Sim,741750.0,96750.0
3333000775,249900.0,3,1,1100,5000,1,Não,0,regular,7,1960,Sem reforma,98118,47.5433,-122.283,9,Outono,apart,antigo,Não,420891.81563126255,Sim,274890.0,24990.0
9274204230,410000.0,3,2,1660,6250,1,Não,0,regular,7,1980,Sem reforma,98116,47.5859,-122.385,7,Verão,apart,antigo,Não,619902.0547112462,Sim,451000.00000000006,41000.00000000006
1159400220,790000.0,5,4,2900,12160,1,Não,0,boa,8,1967,Sem reforma,98005,47.6154,-122.168,5,Inverno,casa,antigo,Não,810164.875,Sim,908499.9999999999,118499.99999999988
3876313030,458000.0,1,3,2140,10350,1,Não,0,regular,7,1976,Sem reforma,98072,47.7352,-122.17,5,Inverno,studio,antigo,Não,570583.3125,Sim,503800.00000000006,45800.00000000006
4239400730,152000.0,3,1,1090,3264,1,Não,0,boa,6,1969,Sem reforma,98092,47.3155,-122.182,6,Verão,apart,antigo,Não,334921.0626780627,Sim,174800.0,22800.0
1826059042,402000.0,3,3,1970,12205,2,Não,0,boa,8,1990,Sem reforma,98011,47.7397,-122.209,9,Outono,apart,antigo,Não,491538.8453608247,Sim,462299.99999999994,60299.99999999994
3869900155,340000.0,2,2,1250,1178,2,Não,0,regular,7,1996,Sem reforma,98136,47.5426,-122.387,3,Primavera,apart,antigo,Não,551688.6730038023,Sim,374000.00000000006,34000.00000000006
1962200037,626000.0,3,3,1750,1572,2,Não,0,regular,9,2005,Sem reforma,98102,47.6498,-122.321,5,Inverno,apart,novo,Não,901258.2666666667,Sim,688600.0,62600.0
3905080730,535500.0,3,3,2050,4976,2,Não,0,regular,8,1994,Sem reforma,98029,47.5689,-121.995,2,Inverno,apart,antigo,Não,612202.528125,Sim,589050.0,53550.0
3586500665,530000.0,3,1,1440,27505,1,Não,0,regular,8,1951,Sem reforma,98177,47.7553,-122.37,1,Inverno,apart,antigo,Não,677390.8464566929,Sim,583000.0,53000.0
2582500110,305000.0,4,3,2230,6487,2,Não,0,regular,7,2003,Sem reforma,98092,47.3287,-122.169,10,Outono,casa,novo,Não,334921.0626780627,Sim,335500.0,30500.0
6749700031,345000.0,3,3,1210,1420,3,Não,0,regular,8,2008,Sem reforma,98103,47.6977,-122.349,6,Verão,apart,novo,Não,584868.7228714525,Sim,379500.00000000006,34500.00000000006
3438503120,275000.0,4,1,1770,7345,1,Não,0,regular,7,1966,Sem reforma,98106,47.5393,-122.351,3,Primavera,casa,antigo,Não,321338.68787878787,Sim,302500.0,27500.0
1922069089,310000.0,3,1,1020,55756,1,Não,0,regular,7,1961,Sem reforma,98042,47.3836,-122.082,3,Primavera,apart,antigo,Não,311958.99268738576,Sim,341000.0,31000.0
4099501215,713250.0,3,2,2050,9000,1,Não,0,boa,7,1951,Sem reforma,98040,47.5885,-122.245,6,Verão,apart,antigo,Não,1194230.0212765958,Sim,820237.4999999999,106987.49999999988
3325069025,500000.0,3,1,2000,21780,1,Não,0,regular,8,1978,Sem reforma,98074,47.6064,-122.039,5,Inverno,apart,antigo,Não,689491.7172413793,Sim,550000.0,50000.0
3031200246,250000.0,3,1,920,4429,1,Não,0,regular,7,1952,Sem reforma,98118,47.5369,-122.291,7,Verão,apart,antigo,Não,420891.81563126255,Sim,275000.0,25000.0
4046700210,345000.0,3,2,1610,15005,1,Não,0,boa,7,1986,Sem reforma,98014,47.6886,-121.911,6,Verão,apart,antigo,Não,455715.6260162602,Sim,396749.99999999994,51749.99999999994
2806800090,390000.0,3,2,2200,8036,1,Não,0,regular,7,1978,Sem reforma,98011,47.7763,-122.209,11,Outono,apart,antigo,Não,491538.8453608247,Sim,429000.00000000006,39000.00000000006
2938200040,224950.0,3,2,1630,9282,1,Não,0,boa,7,1963,Sem reforma,98022,47.2021,-122.002,12,Inverno,apart,antigo,Não,315709.30341880344,Sim,258692.49999999997,33742.49999999997
2925059294,860000.0,3,2,1880,8494,1,Não,0,boa,7,1968,Sem reforma,98004,47.6217,-122.192,3,Primavera,apart,antigo,Não,1355386.9365079366,Sim,988999.9999999999,128999.99999999988
7574200210,407450.0,4,2,2310,68824,2,Não,0,boa,7,1968,Sem reforma,98010,47.3354,-122.031,6,Verão,casa,antigo,Não,420470.69696969696,Sim,468567.49999999994,61117.49999999994
1796350300,195000.0,2,1,860,10400,1,Não,0,boa,6,1983,Sem reforma,98042,47.3682,-122.096,7,Verão,apart,antigo,Não,311958.99268738576,Sim,224249.99999999997,29249.99999999997
428000150,269950.0,3,1,990,9950,1,Não,0,excelente,7,1961,Sem reforma,98056,47.5104,-122.171,7,Verão,apart,antigo,Não,421807.0866336634,Sim,323940.0,53990.0
3528900735,620000.0,3,3,1780,1429,3,Não,0,regular,8,2007,Sem reforma,98109,47.6413,-122.346,9,Outono,apart,novo,Não,879623.6238532111,Sim,682000.0,62000.0
7893205080,270000.0,3,2,1230,7500,1,Não,0,regular,7,1962,Sem reforma,98198,47.4202,-122.331,10,Outono,apart,antigo,Não,305269.4072727273,Sim,297000.0,27000.0
7011201016,585000.0,3,3,1700,1156,2,Não,2,regular,9,2002,Sem reforma,98119,47.6373,-122.369,10,Outono,apart,novo,Não,849448.0163043478,Sim,643500.0,58500.0
9367200205,660000.0,2,1,1670,8195,1,Não,0,regular,7,1954,1975,98033,47.6627,-122.192,3,Primavera,apart,antigo,Sim,803791.958236659,Sim,726000.0000000001,66000.00000000012
8820901415,400000.0,4,3,1240,3867,1,Não,0,regular,7,1987,Sem reforma,98125,47.7157,-122.284,5,Inverno,casa,antigo,Não,471731.67741935485,Sim,440000.00000000006,40000.00000000006
1025079086,365000.0,2,1,960,223898,1,Não,0,regular,6,1985,Sem reforma,98014,47.6668,-121.892,8,Inverno,apart,antigo,Não,455715.6260162602,Sim,401500.00000000006,36500.00000000006
2621660040,325000.0,5,3,2130,6222,1,Não,0,regular,7,1991,Sem reforma,98118,47.5272,-122.276,6,Verão,casa,antigo,Não,420891.81563126255,Sim,357500.0,32500.0
8731982550,245000.0,4,2,2020,8800,1,Não,0,boa,8,1969,Sem reforma,98023,47.3202,-122.384,12,Inverno,casa,antigo,Não,288438.44105691055,Sim,281750.0,36750.0
4324500180,182000.0,3,1,1060,7350,1,Não,0,boa,7,1959,Sem reforma,98032,47.3809,-122.287,9,Outono,apart,antigo,Não,253317.31707317074,Sim,209299.99999999997,27299.99999999997
8091401030,240000.0,3,2,1070,8886,1,Não,0,boa,7,1984,Sem reforma,98030,47.3516,-122.166,4,Primavera,apart,antigo,Não,297939.22134387353,Sim,276000.0,36000.0
2426049125,488000.0,4,3,2500,10890,1,Não,0,excelente,7,1978,Sem reforma,98034,47.7318,-122.239,11,Outono,casa,antigo,Não,522211.4327808471,Sim,585600.0,97600.0
1795900360,615000.0,4,3,2150,9070,2,Não,0,boa,8,1985,Sem reforma,98052,47.7279,-122.107,6,Verão,casa,antigo,Não,646326.823117338,Sim,707250.0,92250.0
9542830690,321000.0,3,3,2020,4183,2,Não,0,regular,7,2012,Sem reforma,98038,47.3658,-122.017,11,Outono,apart,novo,Não,367328.5928449744,Sim,353100.0,32100.0
2426049113,459000.0,4,2,2020,9583,2,Não,0,boa,7,1963,Sem reforma,98034,47.7283,-122.238,4,Primavera,casa,antigo,Não,522211.4327808471,Sim,527850.0,68850.0
8665050450,435000.0,3,3,1730,4065,2,Não,0,regular,8,1996,Sem reforma,98029,47.5668,-122.005,9,Outono,apart,antigo,Não,612202.528125,Sim,478500.00000000006,43500.00000000006
2787320620,222000.0,3,2,1370,8280,1,Não,0,boa,7,1980,Sem reforma,98031,47.4096,-122.172,10,Outono,apart,antigo,Não,301169.04411764705,Sim,255299.99999999997,33299.99999999997
7575620750,266000.0,3,3,1550,6022,2,Não,0,regular,8,1989,Sem reforma,98003,47.3525,-122.304,12,Inverno,apart,antigo,Não,295811.89492753625,Sim,292600.0,26600.0
8732130580,280000.0,3,2,1740,8625,1,Não,0,boa,7,1978,Sem reforma,98023,47.3054,-122.38,4,Primavera,apart,antigo,Não,288438.44105691055,Sim,322000.0,42000.0
1311400120,160000.0,3,2,1610,7392,1,Não,0,boa,7,1964,Sem reforma,98001,47.3413,-122.28,8,Inverno,apart,antigo,Não,281872.41782729805,Sim,184000.0,24000.0
1153000040,650000.0,4,3,2240,9934,1,Não,0,boa,8,1968,Sem reforma,98005,47.6147,-122.166,4,Primavera,casa,antigo,Não,810164.875,Sim,747500.0,97500.0
7452500530,250000.0,2,1,850,6370,1,Não,0,regular,6,1951,Sem reforma,98126,47.5198,-122.373,2,Inverno,apart,antigo,Não,425767.1875,Sim,275000.0,25000.0
6300000212,265000.0,2,2,920,1458,2,Não,0,regular,7,1995,Sem reforma,98133,47.7081,-122.342,2,Inverno,apart,antigo,Não,388946.9731958763,Sim,291500.0,26500.0
1601600195,299000.0,3,1,1510,6200,1,Não,0,regular,6,1955,Sem reforma,98118,47.5293,-122.274,3,Primavera,apart,antigo,Não,420891.81563126255,Sim,328900.0,29900.0
3830210220,210000.0,3,1,1200,7200,1,Não,0,regular,6,1977,Sem reforma,98030,47.3746,-122.183,9,Outono,apart,antigo,Não,297939.22134387353,Sim,231000.00000000003,21000.00000000003
6453900040,575000.0,5,3,2990,7500,1,Não,2,regular,9,1972,Sem reforma,98177,47.7707,-122.369,7,Verão,casa,antigo,Não,677390.8464566929,Sim,632500.0,57500.0
419000015,299950.0,4,1,1170,5400,1,Não,0,excelente,6,1953,Sem reforma,98056,47.492,-122.172,9,Outono,casa,antigo,Não,421807.0866336634,Sim,359940.0,59990.0
6450302175,342450.0,3,2,1280,5525,1,Não,0,regular,7,1962,Sem reforma,98133,47.7339,-122.336,11,Outono,apart,antigo,Não,388946.9731958763,Sim,376695.00000000006,34245.00000000006
1328300180,323000.0,4,3,1970,7213,1,Não,0,regular,8,1977,Sem reforma,98058,47.4424,-122.126,5,Inverno,casa,antigo,Não,354699.78713968955,Sim,355300.0,32300.0
7866000158,320000.0,4,3,1820,3120,1,Não,0,regular,7,1997,Sem reforma,98118,47.5468,-122.274,10,Outono,casa,antigo,Não,420891.81563126255,Sim,352000.0,32000.0
9527000330,508000.0,6,3,2890,7500,1,Não,0,boa,8,1976,Sem reforma,98034,47.7099,-122.23,8,Inverno,casa,antigo,Não,522211.4327808471,Sim,584200.0,76200.0
748000145,335000.0,2,1,1070,6678,1,Não,0,boa,7,1951,Sem reforma,98133,47.7315,-122.357,12,Inverno,apart,antigo,Não,388946.9731958763,Sim,385249.99999999994,50249.99999999994
23500180,570000.0,3,3,2010,6000,1,Não,0,regular,8,1975,Sem reforma,98052,47.6912,-122.115,5,Inverno,apart,antigo,Não,646326.823117338,Sim,627000.0,57000.0
1189000207,387000.0,2,3,1170,1394,2,Não,0,regular,8,2001,Sem reforma,98122,47.6131,-122.297,10,Outono,apart,novo,Não,635655.5432525951,Sim,425700.00000000006,38700.00000000006
1771110720,330000.0,3,1,1250,9126,1,Não,0,regular,7,1969,Sem reforma,98077,47.7554,-122.076,5,Inverno,apart,antigo,Não,682639.9285714285,Sim,363000.00000000006,33000.00000000006
224069010,653450.0,3,3,2070,49658,1,Não,0,boa,8,1980,Sem reforma,98075,47.5936,-122.013,7,Verão,apart,antigo,Não,791444.187150838,Sim,751467.5,98017.5
3630060040,285000.0,2,1,1050,3088,1,Não,0,regular,7,2005,Sem reforma,98029,47.5471,-121.996,9,Outono,apart,novo,Não,612202.528125,Sim,313500.0,28500.0
3211100450,217000.0,3,1,1400,7800,1,Não,0,regular,7,1962,Sem reforma,98059,47.4789,-122.159,8,Inverno,apart,antigo,Não,495062.5483870968,Sim,238700.00000000003,21700.00000000003
1245003255,615000.0,3,1,1120,12500,1,Não,0,boa,7,1977,Sem reforma,98033,47.6842,-122.2,2,Inverno,apart,antigo,Não,803791.958236659,Sim,707250.0,92250.0
6802200110,231200.0,3,2,1400,8821,1,Não,0,regular,7,1991,Sem reforma,98022,47.1949,-121.989,10,Outono,apart,antigo,Não,315709.30341880344,Sim,254320.00000000003,23120.00000000003
3445400120,267500.0,3,2,1390,2153,2,Não,0,regular,7,2001,Sem reforma,98118,47.5506,-122.29,7,Verão,apart,novo,Não,420891.81563126255,Sim,294250.0,26750.0
3448000410,354901.0,3,3,1490,1709,3,Não,0,regular,8,2004,Sem reforma,98125,47.7173,-122.299,5,Inverno,apart,novo,Não,471731.67741935485,Sim,390391.10000000003,35490.100000000035
8682281220,439888.0,2,2,1300,6515,1,Não,0,regular,8,2005,Sem reforma,98053,47.7078,-122.013,10,Outono,apart,novo,Não,677303.8905472637,Sim,483876.80000000005,43988.80000000005
8093600065,205000.0,4,1,1030,6621,1,Não,0,boa,6,1955,Sem reforma,98055,47.4857,-122.221,12,Inverno,casa,antigo,Não,307650.9423076923,Sim,235749.99999999997,30749.99999999997
4137030040,299995.0,3,3,1970,7500,2,Não,0,regular,8,1988,Sem reforma,98092,47.2658,-122.218,6,Verão,apart,antigo,Não,334921.0626780627,Sim,329994.5,29999.5
8856500120,278800.0,4,3,2440,7797,1,Não,0,regular,8,1965,Sem reforma,98031,47.3895,-122.222,2,Inverno,casa,antigo,Não,301169.04411764705,Sim,306680.0,27880.0
9268200348,439000.0,5,2,2610,5009,1,Não,0,regular,7,1988,Sem reforma,98117,47.6969,-122.366,10,Outono,casa,antigo,Não,578535.8375912409,Sim,482900.00000000006,43900.00000000006
9195700040,425000.0,3,2,1500,8086,1,Não,0,regular,7,1981,Sem reforma,98027,47.5584,-122.081,9,Outono,apart,antigo,Não,617141.4209245743,Sim,467500.00000000006,42500.00000000006
8798000100,252500.0,4,3,2600,11280,1,Não,0,regular,7,1961,Sem reforma,98003,47.336,-122.304,8,Inverno,casa,antigo,Não,295811.89492753625,Sim,277750.0,25250.0
304000530,185000.0,3,2,1370,8470,1,Não,0,boa,7,1961,Sem reforma,98092,47.2874,-122.192,5,Inverno,apart,antigo,Não,334921.0626780627,Sim,212749.99999999997,27749.99999999997
3575304895,406550.0,5,3,2400,15781,1,Não,0,boa,7,1974,Sem reforma,98074,47.622,-122.059,9,Outono,casa,antigo,Não,689491.7172413793,Sim,467532.49999999994,60982.49999999994
9406500540,243000.0,2,2,1068,1758,2,Não,0,regular,7,1990,Sem reforma,98028,47.7527,-122.244,6,Verão,apart,antigo,Não,462417.90780141845,Sim,267300.0,24300.0
6071800410,500000.0,3,2,2220,8994,1,Não,0,boa,8,1962,Sem reforma,98006,47.5473,-122.172,12,Inverno,apart,antigo,Não,857875.3469387755,Sim,575000.0,75000.0
5470100220,222000.0,3,2,1310,9273,1,Não,0,boa,7,1968,Sem reforma,98042,47.3683,-122.147,9,Outono,apart,antigo,Não,311958.99268738576,Sim,255299.99999999997,33299.99999999997
6623400246,200000.0,4,1,1350,11507,1,Não,0,regular,7,1966,Sem reforma,98055,47.4269,-122.197,5,Inverno,casa,antigo,Não,307650.9423076923,Sim,220000.00000000003,20000.00000000003
3918400028,367000.0,3,3,1400,1320,3,Não,2,regular,8,2006,Sem reforma,98133,47.7147,-122.356,10,Outono,apart,novo,Não,388946.9731958763,Sim,403700.00000000006,36700.00000000006
1422700040,183000.0,3,1,1170,7320,1,Não,0,regular,7,1962,Sem reforma,98188,47.4685,-122.282,5,Inverno,apart,antigo,Não,290034.48148148146,Sim,201300.00000000003,18300.00000000003
7660100336,300000.0,3,3,1020,1570,2,Não,0,regular,7,2004,Sem reforma,98144,47.5871,-122.317,12,Inverno,apart,novo,Não,596408.3647058824,Sim,330000.0,30000.0
6145602240,369000.0,3,2,1300,3844,1,Não,0,regular,7,1985,Sem reforma,98133,47.7024,-122.355,8,Inverno,apart,antigo,Não,388946.9731958763,Sim,405900.00000000006,36900.00000000006
5101405465,463000.0,3,2,1590,5009,2,Não,0,boa,6,1985,Sem reforma,98125,47.7012,-122.322,2,Inverno,apart,antigo,Não,471731.67741935485,Sim,532450.0,69450.0
3756500180,475000.0,3,1,1470,9750,1,Não,0,regular,7,1963,Sem reforma,98034,47.7155,-122.194,12,Inverno,apart,antigo,Não,522211.4327808471,Sim,522500.00000000006,47500.00000000006
3750605620,225000.0,3,2,1580,14400,1,Não,0,boa,7,1981,Sem reforma,98001,47.2598,-122.281,3,Primavera,apart,antigo,Não,281872.41782729805,Sim,258749.99999999997,33749.99999999997
9407100730,329000.0,3,2,1230,10725,1,Não,0,regular,7,1980,Sem reforma,98045,47.4431,-121.772,1,Inverno,apart,antigo,Não,440539.3561643836,Sim,361900.00000000006,32900.00000000006
7618700112,634000.0,3,2,2570,13000,2,Não,0,boa,7,1962,Sem reforma,98177,47.7705,-122.371,2,Inverno,apart,antigo,Não,677390.8464566929,Sim,729100.0,95100.0
2896400300,435000.0,4,3,1780,2684,2,Não,0,regular,7,2002,Sem reforma,98072,47.7642,-122.149,3,Primavera,casa,novo,Não,570583.3125,Sim,478500.00000000006,43500.00000000006
3820350120,310000.0,3,3,1590,3359,2,Não,0,regular,7,2000,Sem reforma,98019,47.7349,-121.986,8,Inverno,apart,antigo,Não,424788.74736842106,Sim,341000.0,31000.0
4235400097,443750.0,3,3,1460,968,2,Não,0,regular,7,2003,Sem reforma,98199,47.6601,-122.4,12,Inverno,apart,novo,Não,792571.0981012658,Sim,488125.00000000006,44375.00000000006
2757000040,795000.0,4,3,2070,13084,1,Não,0,boa,8,1967,Sem reforma,98040,47.5606,-122.222,6,Verão,casa,antigo,Não,1194230.0212765958,Sim,914249.9999999999,119249.99999999988
345700040,315000.0,2,1,1010,7338,2,Não,0,boa,7,1981,Sem reforma,98056,47.5123,-122.19,7,Verão,apart,antigo,Não,421807.0866336634,Sim,362250.0,47250.0
1771000690,305000.0,3,1,1160,11776,1,Não,0,regular,7,1968,Sem reforma,98077,47.7427,-122.074,5,Inverno,apart,antigo,Não,682639.9285714285,Sim,335500.0,30500.0
984210850,279950.0,3,2,1660,8303,1,Não,0,regular,7,1974,Sem reforma,98058,47.4366,-122.171,2,Inverno,apart,antigo,Não,354699.78713968955,Sim,307945.0,27995.0
924059233,659000.0,4,2,2350,9329,2,Não,0,regular,8,1977,Sem reforma,98005,47.583,-122.17,12,Inverno,casa,antigo,Não,810164.875,Sim,724900.0000000001,65900.00000000012
5029451080,203000.0,2,1,1440,6650,1,Não,0,regular,7,1980,Sem reforma,98023,47.2896,-122.369,8,Inverno,apart,antigo,Não,288438.44105691055,Sim,223300.00000000003,20300.00000000003
5419800220,250000.0,3,2,1590,7560,1,Não,0,regular,7,1984,Sem reforma,98031,47.4016,-122.18,6,Verão,apart,antigo,Não,301169.04411764705,Sim,275000.0,25000.0
1839500065,279000.0,3,1,1400,9450,1,Não,0,boa,7,1955,Sem reforma,98056,47.5051,-122.194,8,Inverno,apart,antigo,Não,421807.0866336634,Sim,320850.0,41850.0
3812400107,378500.0,4,2,1830,6000,1,Não,0,excelente,7,1953,Sem reforma,98118,47.5453,-122.279,3,Primavera,casa,antigo,Não,420891.81563126255,Sim,454200.0,75700.0
824069113,545000.0,3,3,2290,14585,2,Não,0,regular,8,1981,Sem reforma,98075,47.5874,-122.074,9,Outono,apart,antigo,Não,791444.187150838,Sim,599500.0,54500.0
8146100410,760000.0,3,2,1170,7645,1,Não,0,boa,7,1955,Sem reforma,98004,47.6077,-122.194,8,Inverno,apart,antigo,Não,1355386.9365079366,Sim,873999.9999999999,113999.99999999988
1061400360,280000.0,3,1,1090,10710,1,Não,0,boa,7,1962,Sem reforma,98056,47.5,-122.169,7,Verão,apart,antigo,Não,421807.0866336634,Sim,322000.0,42000.0
425400115,237000.0,3,1,1160,6132,1,Não,0,boa,7,1958,Sem reforma,98056,47.5015,-122.173,7,Verão,apart,antigo,Não,421807.0866336634,Sim,272550.0,35550.0
1545803520,251000.0,3,2,1650,7930,1,Não,0,boa,7,1989,Sem reforma,98038,47.3617,-122.05,1,Inverno,apart,antigo,Não,367328.5928449744,Sim,288650.0,37650.0
3793501390,293000.0,3,3,1690,17383,2,Não,0,regular,7,2003,Sem reforma,98038,47.3691,-122.031,9,Outono,apart,novo,Não,367328.5928449744,Sim,322300.0,29300.0
9282800065,203000.0,3,2,1190,6000,1,Não,0,regular,7,1952,2015,98178,47.5026,-122.236,3,Primavera,apart,antigo,Sim,312850.9379844961,Sim,223300.00000000003,20300.00000000003
1921059310,193000.0,2,2,1280,6774,1,Não,0,regular,7,1991,Sem reforma,98002,47.2925,-122.219,3,Primavera,apart,antigo,Não,234606.7157360406,Sim,212300.00000000003,19300.00000000003
109000040,305000.0,3,2,1460,7862,1,Não,0,regular,7,1965,Sem reforma,98155,47.7755,-122.299,3,Primavera,apart,antigo,Não,424819.3665158371,Sim,335500.0,30500.0
2044500142,420000.0,3,2,1770,6000,1,Não,0,regular,7,1952,Sem reforma,98125,47.7135,-122.315,9,Outono,apart,antigo,Não,471731.67741935485,Sim,462000.00000000006,42000.00000000006
1837010040,569500.0,4,3,2800,8190,1,Não,0,regular,8,1971,Sem reforma,98177,47.7695,-122.368,9,Outono,casa,antigo,Não,677390.8464566929,Sim,626450.0,56950.0
6071200375,466000.0,3,2,1680,9460,1,Não,0,boa,7,1959,Sem reforma,98006,47.5525,-122.182,12,Inverno,apart,antigo,Não,857875.3469387755,Sim,535900.0,69900.0
3756500610,355500.0,3,1,1120,10032,1,Não,0,regular,7,1962,Sem reforma,98034,47.7182,-122.194,3,Primavera,apart,antigo,Não,522211.4327808471,Sim,391050.00000000006,35550.00000000006
3885805035,687500.0,2,1,1040,7200,1,Não,0,boa,6,1955,Sem reforma,98033,47.6823,-122.203,5,Inverno,apart,antigo,Não,803791.958236659,Sim,790624.9999999999,103124.99999999988
7525100530,432100.0,3,3,1790,2240,2,Não,0,boa,8,1975,Sem reforma,98052,47.6343,-122.106,4,Primavera,apart,antigo,Não,646326.823117338,Sim,496914.99999999994,64814.99999999994
1324059048,500000.0,3,3,2410,34848,1,Não,0,regular,8,1976,Sem reforma,98006,47.5694,-122.12,7,Verão,apart,antigo,Não,857875.3469387755,Sim,550000.0,50000.0
3797310150,285000.0,4,3,1800,9229,2,Não,0,regular,7,1994,Sem reforma,98022,47.1927,-122.015,2,Inverno,casa,antigo,Não,315709.30341880344,Sim,313500.0,28500.0
2205500540,365000.0,4,2,1820,12327,1,Não,0,boa,7,1955,Sem reforma,98006,47.5767,-122.144,10,Outono,casa,antigo,Não,857875.3469387755,Sim,419749.99999999994,54749.99999999994
